view_count,wishlist_add_count,cart_add_count,buy_count,price_change_pct
3,1,0,0,-1.52
16,1,2,0,3.76
13,2,1,2,4.65
3,0,1,0,-1.02
2,0,0,0,-2.29
47,2,4,2,4.93
17,6,1,1,4.72
2,0,0,0,-2.6
3,0,0,0,-2.06
8,5,1,0,3.01
14,0,4,0,3.89
3,0,1,0,-1.35
3,0,0,0,-2.14
9,3,3,0,3.63
4,0,0,0,-1.95
46,6,8,3,4.99
17,2,2,0,4.17
25,4,2,0,4.97
4,1,1,0,-0.32
1,0,0,0,-2.69
3,0,0,0,-2.18
22,2,1,0,3.95
3,0,0,0,-2.12
5,1,0,0,-1.3
1,0,0,0,-2.63
6,0,0,0,-1.04
2,0,0,0,-2.57
1,0,0,0,-2.86
48,14,3,1,5.0
3,1,0,0,-1.81
19,2,0,0,3.36
13,2,3,0,4.17
17,1,2,1,4.35
2,1,0,0,-2.14
13,2,0,1,3.49
5,0,0,0,-1.71
2,0,0,0,-2.24
22,0,2,0,4.04
2,0,0,0,-2.29
7,0,0,0,-0.68
6,0,1,0,-0.28
49,5,8,2,5.0
11,2,2,1,3.93
4,0,1,0,-0.88
18,4,3,0,4.87
16,2,3,0,4.05
9,1,1,0,1.11
1,1,0,0,-2.55
4,0,0,0,-1.7
5,1,0,0,-1.12
9,3,0,1,3.04
14,0,2,0,3.23
0,0,1,0,-1.87
6,0,1,0,-0.44
9,1,1,1,2.72
19,3,0,0,3.86
4,2,0,0,-0.53
14,2,3,0,3.88
3,1,0,0,-1.32
4,0,0,0,-1.84
2,1,0,0,-1.48
17,1,0,0,2.66
4,0,1,0,-0.89
47,7,4,0,5.0
6,0,0,0,-1.39
21,2,1,1,4.42
47,5,5,4,5.0
15,2,4,0,4.16
2,0,0,0,-2.49
4,0,0,0,-1.72
10,1,0,2,3.21
3,0,0,0,-2.33
7,1,1,0,0.56
9,0,2,0,1.54
2,1,0,0,-2.0
4,1,0,0,-1.68
3,0,0,0,-2.0
7,2,2,0,2.44
6,0,0,0,-1.49
4,0,0,0,-1.97
49,6,7,0,5.0
2,0,0,0,-2.23
1,0,0,0,-2.88
1,0,0,0,-2.77
15,2,2,0,3.97
2,0,0,1,-0.81
3,0,0,0,-2.46
5,0,0,0,-1.7
4,0,1,0,-0.96
14,5,2,3,4.97
7,1,0,0,-0.42
18,4,2,0,4.36
4,0,0,0,-1.94
14,2,0,0,2.5
4,0,0,0,-2.16
5,0,0,0,-1.85
15,4,0,1,4.22
3,0,0,0,-2.15
1,1,0,0,-2.21
6,2,1,0,1.07
1,0,0,0,-2.6
50,7,8,4,4.97
12,3,5,0,4.53
17,3,1,2,4.6
1,0,0,0,-2.73
13,2,2,0,3.51
14,0,2,1,3.85
14,1,0,1,2.81
47,6,6,0,4.96
1,0,0,0,-2.62
1,1,0,0,-2.22
3,0,0,0,-1.95
2,0,0,0,-2.48
0,1,0,0,-2.44
2,1,0,0,-1.8
1,1,0,0,-2.23
5,0,0,0,-1.26
47,5,4,3,4.95
10,3,1,0,2.45
3,0,0,0,-2.38
2,0,1,0,-1.64
33,3,6,2,5.0
7,0,0,0,-1.1
44,7,5,1,5.0
19,0,1,2,4.62
2,0,0,0,-2.4
11,2,2,1,4.05
52,3,5,2,5.0
45,4,8,3,4.92
5,0,0,0,-1.6
47,4,2,0,4.81
4,0,0,0,-1.56
13,0,2,3,4.53
4,0,0,0,-2.2
2,0,0,0,-2.5
4,0,0,0,-1.97
36,4,5,3,5.0
10,1,2,0,2.54
3,0,0,0,-2.05
20,0,3,0,4.25
19,0,1,0,3.39
2,0,0,1,-1.32
14,2,0,0,2.39
16,2,1,0,3.74
1,0,0,0,-2.44
12,2,1,0,2.57
14,2,3,0,4.05
49,9,5,1,4.96
0,0,1,0,-2.4
1,1,0,0,-2.16
12,3,0,0,2.37
3,1,1,1,0.81
4,1,0,0,-1.54
16,1,1,0,3.26
10,4,1,1,3.69
6,0,1,1,1.38
20,2,1,0,4.19
4,0,0,0,-1.98
2,0,0,0,-2.36
5,1,0,0,-1.23
20,7,0,0,4.72
42,8,8,0,5.0
0,0,0,0,-2.89
45,10,6,0,5.0
18,2,3,1,4.71
16,1,2,0,3.48
8,0,2,1,2.73
43,4,4,1,5.0
11,3,0,0,2.25
1,0,0,0,-2.69
12,1,3,0,3.47
15,1,2,0,3.59
37,6,7,1,4.51
40,5,4,1,5.0
3,0,0,0,-2.25
15,3,2,0,4.06
2,0,0,0,-2.59
1,0,0,0,-2.53
13,2,5,0,4.63
13,0,1,0,1.92
2,0,0,1,-1.15
1,0,0,0,-2.84
51,6,2,0,4.97
4,0,0,0,-2.11
9,2,1,0,2.02
45,5,7,0,5.0
5,0,0,0,-1.66
2,0,0,0,-2.53
0,1,1,0,-1.57
4,1,0,0,-1.32
1,0,0,0,-2.66
1,0,0,0,-2.87
44,10,8,1,4.84
18,2,2,0,4.46
3,2,0,0,-0.84
16,1,0,1,3.43
14,2,2,0,3.53
47,7,4,2,4.87
15,1,1,0,2.82
12,2,4,0,4.09
41,6,5,0,5.0
15,1,2,0,3.8
3,1,0,0,-1.29
5,1,0,0,-0.68
15,0,3,0,3.53
5,2,0,0,-0.19
12,2,1,0,2.73
3,0,0,1,-0.67
3,0,0,0,-2.15
4,1,0,0,-1.2
4,0,0,0,-1.83
2,0,0,0,-2.4
4,2,0,0,-0.6
3,0,0,0,-2.17
45,3,8,1,4.89
2,0,0,0,-2.52
4,0,0,0,-2.28
4,0,0,0,-1.76
14,3,0,0,2.78
57,6,4,1,4.99
4,0,0,0,-1.89
6,0,0,0,-1.23
2,0,0,0,-2.37
3,0,0,0,-2.05
47,2,3,2,4.95
17,2,1,0,3.47
48,9,6,2,5.0
47,3,7,0,4.91
5,0,1,0,-0.57
31,4,6,1,5.0
6,1,0,0,-0.83
6,0,0,1,0.4
2,1,2,0,-0.15
4,0,0,0,-1.96
13,5,3,1,4.71
1,0,1,0,-2.18
13,3,0,0,2.87
2,0,0,0,-2.54
7,0,0,0,-1.13
4,0,0,0,-1.93
2,0,0,0,-2.58
17,2,0,2,4.81
15,1,1,0,3.0
1,0,0,0,-2.9
2,1,0,0,-1.77
5,0,0,0,-1.81
3,0,0,0,-2.14
14,2,1,2,4.62
43,8,7,0,4.96
8,4,2,0,3.15
8,3,2,0,2.89
2,0,1,0,-1.78
21,3,0,1,4.15
4,0,0,0,-1.76
3,0,0,0,-2.11
5,0,0,0,-1.76
5,0,0,0,-1.5
4,0,0,1,-0.34
48,4,5,2,4.89
15,4,0,0,3.56
14,2,3,0,4.01
15,0,3,1,4.0
2,0,0,0,-2.14
40,5,5,2,5.0
3,0,0,0,-2.02
14,1,0,0,1.88
1,0,1,0,-1.7
10,1,1,0,1.53
2,0,0,0,-2.64
14,4,4,0,4.47
3,0,0,0,-1.98
2,0,1,0,-1.78
14,3,1,1,3.99
5,0,0,0,-1.68
15,0,1,0,2.27
2,1,0,0,-1.87
0,0,0,0,-2.69
40,5,3,1,5.0
3,0,0,0,-2.15
14,1,1,0,2.71
16,2,1,2,4.54
21,3,1,2,4.81
55,3,0,3,4.91
21,2,1,0,3.99
22,0,3,2,5.0
16,1,3,0,3.93
3,0,0,0,-1.96
19,3,2,1,4.79
19,5,1,0,4.54
1,1,0,0,-1.95
10,2,1,1,3.31
5,0,0,1,0.03
20,4,3,1,4.68
16,4,2,1,4.44
5,0,0,0,-1.82
2,0,0,0,-2.26
18,3,2,2,4.68
43,9,4,0,4.91
2,0,0,0,-2.24
3,0,0,0,-2.32
1,1,0,0,-2.01
2,0,1,0,-1.75
4,0,1,0,-0.74
14,2,2,2,4.51
8,3,1,1,3.13
7,0,0,0,-1.21
6,0,0,0,-1.27
4,0,0,0,-1.49
16,4,2,0,4.37
19,1,0,0,3.24
3,0,0,0,-2.35
4,0,0,0,-1.7
3,0,1,0,-1.19
2,0,0,0,-2.6
2,0,0,0,-2.46
1,0,0,0,-2.66
3,0,1,0,-1.58
23,0,0,0,3.49
12,3,1,1,3.81
19,3,1,2,4.81
3,0,1,0,-1.3
0,0,1,0,-1.98
13,3,1,0,3.21
14,1,2,1,4.06
21,2,1,0,4.23
2,2,0,0,-1.23
47,11,5,3,4.92
4,0,0,0,-1.8
1,1,0,0,-1.99
4,0,0,0,-1.87
13,2,2,0,3.61
18,1,3,0,4.2
4,0,1,0,-1.13
19,1,1,1,4.56
1,1,1,0,-1.11
50,5,5,0,4.93
1,3,1,0,-0.0
18,1,0,2,4.22
12,0,3,0,3.3
1,0,0,0,-2.66
2,0,1,0,-1.47
1,0,0,0,-2.51
2,1,2,0,-0.02
40,6,7,0,4.79
4,0,0,0,-1.93
4,0,0,0,-1.83
15,4,2,1,4.46
11,2,1,0,2.39
4,0,0,1,-0.54
41,7,8,1,5.0
2,1,0,0,-1.81
1,1,0,0,-2.13
45,5,7,1,5.0
4,0,0,0,-1.82
16,1,0,0,2.53
3,0,0,0,-2.27
11,2,3,0,3.69
3,0,0,0,-2.24
2,1,0,0,-2.11
5,0,0,0,-1.46
3,1,0,0,-1.66
6,0,0,0,-1.25
6,0,0,0,-1.12
3,1,1,0,-0.67
0,0,0,0,-2.87
45,8,7,1,4.98
1,0,1,0,-2.26
0,0,0,0,-2.88
0,2,0,0,-2.03
23,0,0,0,3.47
12,4,1,1,3.98
4,0,0,0,-2.03
0,0,1,0,-2.36
11,2,2,1,3.83
3,0,0,0,-2.21
19,2,1,0,3.97
20,3,1,0,4.33
20,3,5,2,5.0
2,0,1,0,-1.45
42,4,7,0,4.79
2,1,0,1,-0.3
6,0,0,0,-1.6
46,13,3,1,4.9
45,7,4,1,4.75
42,7,5,0,5.0
5,1,0,0,-0.73
14,1,3,0,3.8
4,0,0,0,-2.0
6,1,1,0,0.28
13,1,2,1,3.82
3,0,0,0,-2.11
2,0,0,0,-2.69
4,0,0,0,-1.76
43,7,9,1,4.76
5,1,0,0,-1.38
16,2,3,0,4.09
25,1,2,0,4.47
3,0,0,0,-2.11
1,0,0,0,-2.52
23,2,1,0,4.54
5,0,0,0,-1.68
21,4,1,0,4.63
11,2,0,1,3.08
4,2,0,0,-0.5
14,1,1,1,3.26
10,3,1,0,2.53
17,1,0,0,2.64
3,1,1,0,-0.39
56,4,6,1,5.0
46,5,7,1,4.93
43,3,5,4,4.92
2,0,0,0,-2.52
5,0,0,0,-1.74
40,10,8,0,5.0
45,4,5,2,5.0
0,0,0,0,-3.08
5,0,0,0,-1.87
18,1,1,1,4.09
5,1,0,0,-1.09
3,0,0,0,-2.14
17,3,2,0,4.51
14,3,2,0,3.81
54,4,4,0,5.0
46,4,6,0,5.0
4,0,0,0,-2.17
41,8,2,3,4.9
8,2,0,0,0.49
1,0,0,0,-2.57
44,9,8,2,4.95
21,5,0,0,4.41
1,1,0,0,-2.23
2,2,1,0,-0.29
22,1,1,0,3.95
2,2,1,0,-0.41
2,0,1,1,-0.12
13,2,1,0,2.78
4,0,0,0,-1.95
13,0,2,0,2.72
15,1,2,0,3.27
44,3,5,2,5.0
16,4,1,0,3.79
1,0,0,0,-2.71
15,3,2,0,4.22
14,5,1,0,4.27
1,0,0,0,-2.6
39,10,5,1,4.76
11,3,0,0,2.15
2,0,1,0,-1.32
46,5,3,3,5.0
5,1,0,0,-1.0
3,1,0,0,-1.42
1,0,0,0,-2.71
4,0,0,0,-1.81
13,2,2,0,3.31
1,1,1,0,-1.6
12,2,1,0,2.56
3,0,0,0,-2.15
19,3,2,0,4.27
3,0,0,0,-2.25
9,4,1,2,4.07
17,1,1,0,3.15
2,1,0,0,-2.14
17,5,3,0,4.56
5,0,0,0,-1.94
2,2,0,0,-1.38
11,0,2,0,2.18
2,0,0,0,-2.4
41,6,7,1,5.0
2,1,0,0,-2.05
18,1,4,0,4.34
44,7,9,0,4.87
23,4,2,0,4.81
43,8,6,3,5.0
4,0,0,0,-1.97
1,0,0,0,-2.45
21,2,2,1,4.68
3,0,0,1,-0.74
2,0,0,0,-2.5
41,7,8,2,4.98
3,1,0,1,-0.1
4,0,0,0,-2.37
2,1,0,0,-1.84
4,0,0,0,-1.79
19,1,2,1,4.69
13,2,4,0,4.26
2,0,0,0,-2.76
21,2,2,0,4.5
5,0,0,0,-1.84
34,3,7,1,5.0
51,7,6,3,5.0
1,1,0,0,-2.43
40,7,5,0,5.0
19,4,2,1,4.74
36,3,3,1,4.79
46,9,3,2,5.0
56,6,1,1,4.88
5,0,0,0,-1.98
44,4,6,1,5.0
15,2,0,0,2.74
3,0,0,0,-2.07
4,1,0,0,-1.06
5,0,0,0,-1.57
5,1,0,0,-0.85
2,1,0,0,-1.77
24,0,5,0,4.73
2,1,0,0,-1.95
17,4,3,1,4.8
3,1,0,0,-1.45
16,0,3,1,4.3
15,4,3,0,4.3
3,0,1,0,-1.22
5,2,0,0,-0.11
3,0,0,0,-2.13
47,3,6,2,4.83
3,1,0,0,-1.31
52,5,4,0,5.0
20,1,1,0,3.76
3,1,0,0,-1.53
14,5,2,0,4.3
1,0,0,0,-2.99
43,5,5,1,5.0
6,1,0,0,-0.52
1,0,0,0,-2.48
1,0,0,0,-2.7
2,0,0,0,-2.35
2,2,1,0,-0.31
11,0,2,2,4.3
17,1,1,0,3.29
2,0,0,0,-2.47
48,6,4,3,4.93
4,0,0,0,-1.89
5,0,0,0,-1.48
22,0,1,1,4.61
5,0,0,0,-1.64
5,0,0,0,-1.67
15,0,1,1,3.2
19,0,1,1,4.02
19,0,0,1,3.48
4,1,0,0,-0.92
16,1,0,0,2.47
3,0,0,0,-2.4
15,3,1,0,3.63
16,1,3,1,4.57
2,0,0,0,-2.27
4,1,0,0,-1.26
14,9,2,0,4.94
3,0,0,0,-2.14
6,1,0,0,-0.74
19,1,2,0,3.86
57,4,3,0,4.82
64,4,6,2,4.99
1,0,0,0,-2.68
1,0,1,0,-2.24
59,5,4,0,4.77
3,2,0,0,-0.94
16,1,4,0,4.25
44,2,6,3,4.97
21,2,1,0,4.14
2,0,0,0,-2.63
1,0,0,0,-2.76
15,3,0,1,3.98
3,0,0,0,-2.11
18,0,1,1,3.98
3,1,0,0,-1.37
2,1,0,0,-1.66
5,0,0,0,-1.61
1,0,0,0,-2.8
4,0,0,0,-1.73
6,0,0,0,-1.44
3,0,0,0,-2.3
17,3,1,1,4.36
16,4,2,0,4.51
40,6,7,1,4.91
5,0,0,0,-1.37
14,3,1,0,3.76
45,2,5,0,4.73
12,4,1,0,3.35
10,2,2,1,3.95
10,4,1,0,3.09
19,2,0,0,3.66
4,0,0,0,-2.09
12,0,1,1,2.8
1,0,0,0,-2.53
7,0,1,0,-0.1
8,4,0,0,1.74
17,1,0,0,2.62
24,1,0,0,4.16
2,1,0,0,-1.83
50,3,6,0,4.94
5,0,0,0,-1.76
2,0,0,0,-2.53
10,3,3,0,3.75
18,4,2,1,4.89
3,1,0,0,-1.74
4,0,0,0,-2.06
4,1,0,0,-1.25
3,0,1,0,-1.03
18,1,3,1,4.69
2,0,0,0,-2.35
16,1,1,1,3.99
9,1,1,0,1.46
50,4,3,6,4.8
4,0,0,0,-2.17
57,8,9,1,5.0
13,4,1,0,3.62
4,0,0,0,-1.97
15,0,2,0,3.1
4,0,0,0,-1.85
4,0,0,0,-1.71
2,0,0,0,-2.34
2,0,1,0,-1.65
4,0,0,0,-1.84
2,1,0,0,-1.91
20,3,3,0,4.5
3,0,0,0,-2.4
2,1,0,0,-1.67
13,0,1,0,1.97
1,0,0,0,-2.77
2,0,0,0,-2.23
17,2,3,0,4.42
4,1,0,0,-1.21
17,1,0,0,2.79
2,0,1,0,-1.59
1,1,0,0,-2.19
47,4,0,2,5.0
6,0,0,0,-1.29
24,3,2,1,5.0
15,4,0,0,3.63
4,1,0,0,-1.2
4,0,1,0,-0.94
22,1,1,1,4.36
2,0,0,0,-2.64
5,0,0,0,-1.6
4,1,0,0,-1.42
20,3,1,0,4.47
41,6,10,1,4.73
0,0,0,0,-3.08
18,0,2,1,4.31
4,0,0,0,-1.79
49,8,5,3,4.76
40,6,6,2,4.77
10,2,0,1,2.51
20,2,1,0,4.22
3,1,0,0,-1.59
8,3,2,1,4.01
4,0,0,0,-1.9
17,3,1,1,4.4
39,6,3,3,5.0
4,0,0,0,-1.66
19,1,1,0,3.56
11,2,1,1,3.49
14,4,2,1,4.53
4,0,0,0,-2.02
34,3,3,1,5.0
12,6,2,1,4.59
3,0,0,0,-2.19
5,0,0,0,-1.55
8,0,0,0,-0.48
16,2,0,0,3.12
1,1,0,0,-2.33
1,0,0,0,-2.56
3,0,0,0,-2.15
17,1,2,2,4.71
39,12,4,1,4.84
46,6,5,0,5.0
2,0,0,0,-2.36
48,6,6,2,4.88
1,0,0,0,-2.95
50,6,1,1,4.96
13,0,1,0,1.98
3,0,0,0,-2.38
37,6,8,2,4.62
48,5,7,2,4.99
6,1,0,0,-0.76
2,0,0,0,-2.64
3,0,0,0,-2.27
14,2,2,1,4.28
16,4,0,3,4.63
4,0,2,0,0.3
39,8,4,0,5.0
14,4,2,0,4.34
10,1,3,1,3.99
2,1,0,0,-2.14
4,1,0,0,-1.22
14,3,1,0,3.48
15,2,5,0,4.63
4,1,0,1,0.24
21,2,4,0,4.67
15,1,0,0,2.4
7,0,0,0,-1.02
17,1,0,0,2.54
4,0,1,0,-1.1
3,0,1,0,-1.13
1,0,0,0,-2.49
3,0,0,0,-2.11
2,0,0,0,-2.38
1,0,0,0,-2.51
12,1,2,0,2.91
2,0,0,0,-2.53
15,1,1,0,2.57
2,0,0,0,-2.49
17,3,1,2,4.68
3,0,0,0,-2.0
12,2,3,1,4.29
1,0,0,0,-2.74
49,7,2,1,4.73
22,1,2,1,4.74
3,2,0,0,-0.89
6,0,1,0,-0.36
17,1,0,0,2.68
51,6,5,2,5.0
5,0,0,0,-1.18
16,2,0,0,2.95
15,5,1,2,4.59
21,2,1,1,4.32
59,9,5,2,5.0
2,0,0,0,-2.18
16,1,3,0,4.29
23,2,2,0,4.7
1,0,1,1,-0.33
3,0,0,0,-2.36
19,1,1,0,3.86
16,5,2,1,4.56
4,0,0,0,-1.97
20,3,1,2,4.61
4,0,0,1,-0.61
11,4,2,0,3.6
54,5,8,0,4.8
5,0,0,0,-1.61
15,1,4,0,4.16
3,2,0,0,-0.69
19,1,1,0,3.51
3,0,2,0,-0.54
7,4,2,0,3.38
1,0,0,0,-2.44
1,0,0,0,-2.79
9,1,3,0,3.06
13,3,1,1,4.27
18,3,1,0,3.86
16,2,4,0,4.51
12,2,2,0,3.07
43,5,4,3,4.96
13,3,1,0,3.34
9,1,1,1,2.73
3,0,0,0,-2.2
11,2,2,0,3.06
46,8,3,2,4.91
51,6,2,5,4.79
19,0,1,2,4.68
11,1,2,1,3.94
20,2,0,1,4.46
5,0,0,0,-1.45
4,2,2,0,1.37
15,0,0,1,2.98
23,0,1,0,4.14
18,1,2,0,3.77
18,3,1,1,4.62
5,0,0,0,-1.6
19,0,3,1,4.47
44,4,6,2,4.91
17,2,1,2,4.63
13,3,1,1,4.07
15,2,0,1,3.75
14,2,5,0,4.52
4,0,0,0,-1.9
11,0,2,0,2.29
33,11,6,3,4.91
17,2,2,0,4.14
4,0,1,0,-0.83
2,1,0,0,-1.78
41,7,3,2,5.0
13,1,1,0,2.19
2,0,1,0,-1.65
4,0,0,0,-1.87
4,0,0,0,-1.82
5,0,0,0,-1.85
15,2,0,0,2.67
43,6,9,2,5.0
56,7,3,4,5.0
38,8,4,3,4.88
13,0,3,1,3.91
20,0,1,0,3.47
0,0,1,0,-1.7
3,0,0,0,-1.98
3,0,0,0,-1.98
16,2,1,0,3.4
2,1,0,0,-1.86
5,0,0,0,-1.53
2,1,0,0,-1.83
36,4,2,3,4.79
1,0,0,0,-2.95
2,0,0,0,-2.28
21,6,0,1,4.58
17,0,2,1,4.14
2,0,1,0,-1.75
2,1,0,0,-2.04
29,0,2,0,4.58
17,4,1,1,4.45
16,2,1,1,4.34
38,8,3,2,5.0
21,3,0,1,4.49
3,0,0,0,-2.23
18,1,2,0,3.96
16,2,1,0,3.57
4,2,0,0,-0.89
55,6,6,1,5.0
15,1,1,1,3.84
3,1,0,0,-1.65
1,0,0,0,-2.9
21,1,1,1,4.28
41,3,1,0,5.0
14,0,0,1,2.7
17,4,0,0,3.84
0,1,0,0,-2.54
14,4,0,0,3.48
40,4,8,2,4.95
4,0,0,0,-2.06
5,0,0,0,-1.56
2,0,0,0,-2.64
2,0,0,0,-2.41
1,0,0,0,-2.58
5,0,0,0,-1.88
1,0,0,0,-2.54
22,1,0,1,3.97
14,1,1,1,3.78
34,6,7,1,5.0
13,4,0,1,4.05
6,0,0,1,0.17
1,1,1,0,-1.57
3,0,0,0,-2.08
17,3,2,0,4.04
2,0,0,0,-2.39
3,0,1,0,-1.11
11,2,2,0,3.11
11,3,3,1,4.42
1,0,0,1,-1.39
14,1,3,0,3.97
5,0,0,0,-1.63
20,1,2,0,4.24
51,5,3,0,4.72
4,0,0,0,-1.98
4,1,0,0,-1.35
2,1,1,0,-1.08
3,1,0,0,-1.66
47,5,3,0,4.98
20,1,2,1,4.56
1,0,0,0,-2.84
14,1,3,0,3.94
57,2,8,1,4.92
62,5,2,2,5.0
9,4,1,0,3.2
0,0,0,1,-1.59
3,1,1,0,-0.7
14,4,0,0,3.37
50,10,4,2,4.95
45,8,4,2,4.98
1,1,0,0,-2.03
21,1,1,1,4.28
1,0,0,0,-2.74
11,1,3,0,3.37
2,0,0,1,-1.1
1,1,0,0,-2.17
3,0,1,0,-1.38
2,0,0,0,-2.33
4,0,0,0,-1.95
10,3,1,0,2.79
49,8,3,4,4.87
17,0,1,0,2.79
3,0,0,0,-1.95
2,0,0,0,-2.68
13,3,0,1,3.57
13,3,2,0,3.78
43,3,2,2,4.7
12,3,1,2,4.38
9,2,2,1,3.35
5,0,0,0,-1.58
41,7,6,1,5.0
48,6,6,0,4.65
5,1,0,0,-1.03
17,1,1,0,3.27
2,0,0,0,-2.51
21,2,2,1,4.56
14,5,1,0,4.14
17,2,3,0,4.17
4,0,1,1,0.75
6,0,0,0,-1.14
21,4,3,1,4.79
2,0,2,0,-0.78
2,0,0,0,-2.43
2,0,0,0,-2.28
14,1,5,0,4.17
32,6,2,0,4.9
4,0,0,0,-1.92
16,0,0,1,3.2
13,1,1,0,2.43
2,1,1,0,-0.94
40,6,6,1,5.0
2,0,0,0,-2.46
2,1,2,0,0.08
20,0,0,0,2.91
2,0,0,0,-2.41
15,3,0,1,3.94
2,1,0,0,-1.96
3,0,0,1,-0.53
1,0,1,0,-1.71
11,3,1,0,2.88
0,1,0,0,-2.61
4,0,0,0,-1.76
3,1,0,0,-1.74
40,8,4,0,5.0
52,4,5,2,5.0
3,0,0,0,-2.17
12,1,2,0,2.79
2,1,0,0,-1.88
16,1,3,0,4.04
6,0,1,0,-0.39
13,5,5,0,5.0
14,2,3,0,4.13
4,1,0,0,-1.19
5,0,0,0,-1.8
2,1,0,0,-1.69
6,0,0,0,-1.44
5,0,0,0,-1.64
2,0,0,0,-2.43
1,0,1,0,-1.79
4,0,1,0,-0.81
3,0,0,0,-2.12
0,0,0,0,-2.82
3,0,0,0,-2.52
44,4,3,0,5.0
3,0,1,0,-1.27
36,8,4,3,4.98
2,0,0,0,-2.4
4,1,2,0,0.69
1,0,0,1,-1.22
21,2,2,0,4.27
3,0,0,0,-2.2
5,0,0,0,-1.76
1,0,0,0,-2.59
17,4,1,0,4.25
5,0,0,0,-1.68
1,1,0,1,-0.9
49,12,4,2,4.71
4,0,0,0,-1.83
14,1,3,0,3.9
21,2,3,0,4.55
28,2,3,1,4.81
18,2,3,0,4.14
5,0,0,0,-1.98
1,0,0,0,-2.49
3,0,0,0,-2.23
0,0,0,0,-2.84
3,1,1,1,1.06
55,6,7,4,4.87
17,1,2,0,3.75
5,0,1,0,-0.45
1,1,0,0,-2.26
32,4,6,3,5.0
39,4,7,2,5.0
21,0,2,0,4.22
13,3,1,1,4.18
3,0,0,0,-2.35
15,1,1,0,3.02
3,0,0,0,-2.3
1,0,0,0,-2.78
17,0,1,1,3.65
42,4,6,3,5.0
54,6,4,4,4.96
1,0,0,0,-2.38
1,0,0,0,-2.46
1,0,1,0,-1.99
1,0,0,0,-2.86
10,1,2,1,3.45
12,4,2,0,4.0
3,0,0,0,-2.2
11,1,1,0,1.99
3,0,0,0,-2.45
12,2,3,0,4.01
45,5,5,1,5.0
4,0,0,0,-2.17
13,2,0,0,2.27
19,3,3,0,4.63
4,0,0,0,-1.83
16,2,3,0,3.93
38,8,4,2,4.7
1,0,0,1,-1.31
18,4,2,0,4.4
4,0,0,0,-1.99
44,6,7,1,5.0
13,2,0,1,3.5
2,0,0,0,-2.61
41,9,5,1,5.0
52,6,10,2,4.88
3,0,2,0,-0.31
57,8,4,2,4.96
0,1,0,0,-2.35
12,4,0,1,3.59
2,0,1,0,-1.51
16,4,2,0,4.23
3,0,0,0,-2.33
11,4,4,0,4.36
16,0,2,0,3.52
11,2,1,1,3.52
3,3,0,0,-0.31
1,0,0,0,-2.54
5,0,0,0,-2.04
18,3,3,0,4.36
9,0,0,0,-0.36
12,1,1,0,2.29
3,0,0,0,-2.12
1,0,0,0,-2.64
17,2,3,2,4.84
4,0,0,0,-1.62
2,0,0,0,-2.26
3,0,1,0,-1.29
4,0,1,0,-0.94
1,0,0,0,-2.65
48,5,4,2,4.46
18,2,1,2,4.51
14,4,0,1,4.04
12,2,0,0,2.04
39,4,2,2,5.0
0,0,0,0,-2.83
19,1,1,1,4.13
7,1,1,0,0.6
12,2,0,0,1.63
4,0,0,0,-1.8
48,5,2,1,4.91
9,3,0,0,1.46
17,3,1,1,4.47
50,7,6,0,5.0
2,0,0,0,-2.34
2,0,0,0,-2.43
15,1,0,1,3.16
20,2,2,0,4.35
2,0,0,0,-2.39
12,2,3,0,3.73
5,0,0,0,-1.5
1,1,0,0,-2.33
20,1,1,1,4.16
49,6,8,1,4.88
15,0,1,0,2.34
3,0,0,0,-2.12
1,0,0,0,-2.49
3,1,0,0,-1.47
3,1,0,0,-1.71
2,0,0,0,-2.56
40,3,4,3,4.89
15,1,2,0,3.42
47,8,3,3,5.0
4,0,0,0,-1.71
3,0,0,0,-1.99
19,3,1,0,4.26
18,1,1,1,4.23
11,0,1,1,2.84
54,4,7,0,5.0
51,10,3,4,4.99
37,5,6,0,5.0
6,0,0,0,-1.4
1,0,0,0,-2.59
4,1,0,1,0.2
15,1,0,1,3.28
1,0,0,0,-2.44
20,3,1,0,4.46
4,0,0,0,-1.85
1,1,0,0,-2.38
12,3,1,0,3.07
5,0,1,0,-0.53
3,0,0,0,-2.09
15,1,1,0,2.89
14,1,1,2,4.45
54,11,6,1,5.0
3,0,0,1,-0.66
3,0,1,0,-1.17
13,3,1,0,3.35
7,1,1,0,0.7
11,2,1,2,4.03
2,2,0,0,-1.39
16,2,1,2,4.55
42,5,3,2,5.0
45,6,11,1,4.87
40,7,5,1,4.86
13,2,0,1,3.33
14,0,3,1,4.45
18,3,1,1,4.69
47,7,3,0,4.9
13,0,5,0,4.08
1,0,1,0,-1.86
1,0,0,0,-2.75
5,0,0,0,-1.34
16,3,0,0,3.4
41,6,4,0,4.83
1,0,0,0,-2.73
1,0,0,0,-2.62
5,1,1,0,0.08
5,0,0,0,-1.59
8,0,0,0,-0.71
18,1,1,3,4.9
2,0,0,0,-2.22
14,2,0,0,2.56
5,0,0,0,-1.6
5,0,0,0,-1.77
2,0,1,0,-1.63
55,6,2,2,4.78
14,1,1,0,2.74
1,0,0,0,-2.6
4,2,0,0,-0.54
3,2,0,0,-0.81
21,3,3,0,4.72
11,1,1,1,3.29
46,8,5,3,4.93
16,3,0,0,3.32
3,2,0,0,-0.75
46,3,1,2,5.0
21,0,2,0,4.18
4,0,0,0,-1.7
2,0,1,0,-1.65
15,3,2,0,4.12
